Store,Dept,IsHoliday,Size,Type,Date,Weekly_Sales
22,42,True,170032,B,2012-02-21,18789.404073472306
27,47,False,174559,B,2019-06-30,15616.219383550448
35,38,False,189179,C,2010-08-24,32453.675408241797
14,60,True,152198,A,2014-10-15,49559.26087758058
3,49,False,12689,C,2010-05-07,6853.929886215688
37,83,True,88611,A,2022-01-26,22075.44575580884
1,45,True,23635,C,2011-09-24,29439.432284254788
8,26,True,65517,B,2019-05-28,35021.82746567961
40,54,False,49237,C,2011-07-01,24873.451487348095
43,59,True,48572,A,2011-12-22,59406.49118935812
32,43,True,16061,B,2019-03-12,23624.35850171906
45,86,False,28921,B,2022-08-02,33131.71426749219
15,45,False,82450,C,2012-04-19,9526.934721531485
35,48,False,107756,C,2018-09-16,26997.049819353164
19,45,True,44118,B,2016-11-15,12720.378895261887
43,75,False,155260,C,2011-05-13,24503.37188014967
4,51,True,106678,A,2016-12-28,29747.819920344722
22,36,True,94600,A,2010-06-19,33118.383836750705
39,49,True,116267,A,2021-12-23,49328.02367704353
22,2,False,138420,B,2012-10-05,21779.19285223192
3,55,False,43617,A,2015-11-14,33362.5590947978
41,48,True,91197,A,2017-05-24,38627.759871943876
2,69,True,188856,A,2019-05-01,17656.30414860705
41,31,True,28234,C,2019-03-30,30384.2051516551
13,71,True,199849,A,2018-12-03,57162.00833644857
19,60,False,197451,A,2017-09-16,28492.285963926624
18,60,True,186384,C,2011-12-22,37795.75280537223
8,71,True,162330,B,2010-03-19,24813.893329929953
38,73,True,49308,A,2018-08-10,7385.489284356633
18,52,False,151358,C,2012-03-30,10370.732751430087
31,96,False,57957,B,2018-05-19,24857.31727595189
11,3,True,174020,C,2012-12-26,40253.757701008326
7,45,True,30484,C,2016-07-17,8033.063450366515
24,49,False,30872,C,2023-06-15,22892.305860190223
39,10,True,73161,A,2023-12-02,59277.939913412156
35,32,True,21345,B,2020-01-16,11902.568227787255
45,2,True,164217,C,2010-12-20,23683.796136785753
27,8,False,195446,B,2017-09-10,24824.06296972383
9,28,True,132271,C,2012-01-31,21822.78451734399
30,5,False,81394,C,2010-03-23,34514.669712146744
19,89,False,62954,B,2021-04-08,23784.41035135798
33,97,True,63158,B,2013-08-15,16482.832622556038
22,13,False,35429,B,2019-02-20,26165.051915237487
18,94,False,118955,A,2023-06-08,27347.09804202493
25,71,True,99678,C,2013-03-30,14388.433129618968
6,33,True,172894,B,2023-07-18,14078.056910737449
6,64,True,101462,A,2023-04-27,25199.117364237205
29,69,False,24186,B,2019-10-23,17535.479956286
37,1,False,37489,A,2017-01-22,15955.444272534183
11,79,False,24297,A,2023-04-08,28274.69458364743
43,89,False,34461,A,2019-09-17,18693.644147731782
15,84,False,193172,B,2014-03-22,24545.86445308041
14,32,True,180207,B,2022-05-03,23106.293075282985
2,46,False,53635,C,2012-08-29,9176.362149296723
10,92,True,40178,B,2015-05-28,21813.438018186353
18,5,True,54038,B,2018-06-12,31540.75447020069
17,96,False,151094,B,2018-09-03,14121.586916277047
4,53,False,48493,C,2015-08-08,14247.59326503101
29,57,False,30920,A,2021-12-23,47897.64367104266
14,40,True,69164,C,2010-03-29,7849.5307119677855
36,96,False,181139,A,2015-04-17,10673.908486088023
31,58,False,36410,C,2020-09-09,23526.855054768566
27,67,False,179658,C,2014-03-20,20725.578171181667
45,8,False,150701,C,2021-09-01,14852.595962635525
7,43,False,64248,A,2022-05-14,19501.223446927474
34,37,False,50039,B,2021-04-24,16476.28785446337
14,88,True,195083,C,2015-02-09,16431.941109506763
10,90,True,86733,C,2017-03-26,34776.468910242955
12,33,True,12919,C,2011-03-23,25784.778590928356
14,43,False,92477,B,2015-06-29,22705.03074287365
2,19,True,129188,A,2021-05-09,13669.291897978064
20,8,True,28820,C,2023-05-22,38216.86908609414
18,49,False,194125,A,2022-12-10,60531.34949036036
15,32,False,36159,B,2018-01-03,14818.756323498417
43,24,False,149575,C,2011-10-10,30850.64243675549
14,16,False,78066,A,2015-11-03,11010.409821679787
34,37,False,25348,A,2018-09-25,33966.84558152091
41,93,True,148345,A,2022-04-05,31725.43205078287
20,90,False,10509,C,2010-12-19,28473.02019798875
5,79,True,189712,A,2023-05-05,34355.02728120469
44,10,True,115767,C,2015-02-09,22737.198270788947
8,73,True,95828,C,2017-06-18,18011.332411940075
26,83,True,43828,A,2022-09-03,14688.078535342785
4,74,False,22556,A,2020-02-09,18378.72531007189
2,92,True,125229,C,2019-10-29,15221.478294107384
2,23,True,68261,B,2021-01-04,5806.493493811448
25,75,True,77294,A,2023-02-07,48868.7418112595
9,63,True,187386,C,2015-07-05,31204.463183845743
26,57,True,41625,B,2018-05-25,23337.688656833772
45,17,False,96109,B,2014-02-15,32905.40825328752
35,4,False,153509,C,2020-12-04,41129.434059044186
31,88,False,149344,C,2010-09-18,24812.306067111
11,29,True,90830,C,2022-06-28,16170.982618760561
10,10,False,111717,C,2016-03-31,6327.46047490206
1,73,True,182506,C,2022-12-12,22493.553709218697
17,36,False,88056,A,2020-05-18,24625.06831078838
10,59,False,176490,B,2015-06-02,15227.201533572663
16,19,False,111614,B,2019-02-17,13359.767889585637
38,53,True,59684,A,2015-02-23,4018.682129082721
41,61,False,25564,B,2019-05-19,3911.3921616613497
19,27,True,130144,C,2022-05-07,18896.47774237456
13,85,True,192804,A,2017-05-09,35792.59089289063
31,57,False,71296,A,2010-10-17,21617.817524515736
29,85,False,198271,A,2010-11-17,35769.707717647325
41,53,True,172404,A,2023-03-21,48978.90222626932
12,13,False,193464,C,2015-01-16,32584.57470042285
36,4,True,142499,B,2012-03-18,37916.24398757223
24,89,False,118498,B,2022-12-06,36577.2665439275
12,58,False,78507,A,2021-11-26,32655.260199289267
33,29,True,105021,C,2013-01-31,31753.099840205206
38,68,False,98945,A,2022-02-19,26825.666188712057
12,3,False,85291,C,2014-07-26,17751.82833739694
39,64,True,18261,A,2013-04-24,46567.90151412277
39,74,True,33447,A,2012-06-05,25171.997125470974
6,69,False,65080,B,2017-11-20,16836.24015194178
45,85,False,64843,A,2018-09-25,17688.017851954715
17,73,True,162779,C,2023-04-20,32562.26325968823
41,56,True,175152,C,2013-02-19,17005.965455473677
35,29,False,57557,B,2016-05-26,27581.744729082217
5,50,True,108142,B,2014-09-19,24695.59731846823
4,26,True,120676,C,2017-12-10,41330.721153671024
11,50,True,137407,B,2012-12-08,14186.755732449437
43,81,False,191104,B,2020-11-01,16414.093431698464
33,53,False,89249,A,2014-05-04,16337.878731953479
4,43,True,170991,A,2012-07-23,43865.5238440627
42,75,False,87908,C,2011-09-23,12774.334557197391
6,16,False,133137,B,2014-11-21,32981.4741616219
28,43,True,131578,C,2017-08-04,15027.142944075138
14,57,True,113718,B,2016-10-04,23485.062708465346
45,18,True,195692,C,2019-09-28,22345.519854007543
27,91,False,63016,B,2021-08-04,14457.355366638261
44,99,True,92799,B,2018-01-31,28589.878232573647
40,12,False,51391,A,2011-02-22,31011.87283071802
17,22,False,145312,C,2019-10-01,20681.455447018998
18,49,True,178253,A,2015-07-25,39273.66372315033
8,42,True,23340,A,2022-06-21,25506.304852154648
17,94,True,121115,B,2016-07-22,30920.843670777962
3,50,False,46148,C,2016-08-13,17819.80594582534
13,20,True,193845,B,2022-05-30,17748.146954598287
18,72,False,140894,B,2013-07-09,20694.36906134797
9,14,False,159816,C,2010-05-06,27220.58147827162
45,63,True,183985,B,2012-01-08,38366.98313901297
44,92,True,166177,C,2011-10-25,17558.46457847454
1,47,False,111198,C,2016-04-26,28875.328122874398
44,55,False,60561,A,2018-01-01,25826.850868481073
13,88,False,199957,B,2019-10-16,23367.743796908766
27,97,False,121224,B,2020-04-11,9758.287200209194
2,23,False,198436,C,2016-04-27,17905.529455314427
3,65,True,14666,B,2020-04-04,43245.21964089689
38,54,True,34659,C,2022-04-24,13122.134540332867
25,43,True,129098,B,2019-03-09,36921.81317571923
5,79,True,148948,A,2015-01-02,22647.60449707646
36,35,False,14292,B,2021-06-09,15251.005084309187
41,1,False,167155,A,2019-04-22,24378.40084180437
45,51,False,81073,C,2023-09-10,12576.832749555932
8,59,True,164257,B,2015-01-04,22124.215611311367
19,94,False,20963,C,2017-06-12,24349.258506704246
15,80,False,54193,B,2014-02-06,13446.810967501193
13,47,False,71679,C,2017-10-24,14169.66455161694
37,49,False,184755,A,2021-05-18,31340.85792936361
29,15,True,123301,C,2020-06-21,32652.36220878748
34,74,True,54070,A,2023-03-28,25328.969956555997
19,98,False,57114,A,2015-06-01,33470.99223577388
19,52,True,38983,A,2020-04-14,31285.029511017932
29,52,True,127488,A,2012-06-29,22284.79264332096
17,60,True,198715,C,2011-05-04,23060.988731559446
30,67,True,194055,C,2012-02-25,14657.016436667273
43,78,True,44136,A,2012-04-12,24087.615280134025
31,61,False,117457,B,2021-09-05,21121.75500384203
9,90,True,180773,C,2016-01-05,23186.08546720912
2,90,False,136067,B,2015-07-23,35048.51554786782
38,66,False,87372,C,2010-10-11,14824.62789016581
11,26,True,179091,C,2021-06-27,13072.14229347897
17,99,True,12496,C,2020-07-13,32926.144699708464
4,26,False,143942,B,2010-02-04,29832.056531342903
10,88,False,178898,B,2022-10-24,13250.671357432537
7,79,False,173770,C,2015-11-18,18345.624010346022
21,53,True,58644,B,2015-08-30,24959.282584858734
21,16,False,168498,C,2014-06-28,30713.718951934403
22,32,False,36741,A,2020-09-05,19017.200166814266
14,15,False,167460,C,2014-09-12,12724.285106284426
12,82,True,137601,B,2020-03-13,14720.351234642389
9,26,True,51712,A,2021-11-24,39359.44046946709
5,1,True,71831,B,2023-02-08,22784.991174977622
17,15,False,104146,B,2020-10-16,16174.421670615255
31,65,False,87782,C,2014-03-07,23336.02962594699
10,65,True,146266,B,2019-12-12,25578.695460965384
44,40,False,153280,B,2020-03-30,36449.74692312088
43,24,False,96975,B,2014-08-16,11007.346288764546
7,23,False,12016,B,2014-03-04,11413.360467814804
19,99,False,192417,C,2022-05-31,27285.869581708772
5,38,False,156508,A,2020-02-23,26709.79521692827
19,25,False,142668,B,2023-09-30,21432.85234041282
19,14,True,35290,B,2019-08-28,21496.984243320938
34,87,True,93193,A,2016-05-24,35508.95935068467
32,45,True,183517,A,2012-03-16,22514.55646961355
13,80,False,104636,A,2018-11-24,30611.12794384816
10,97,True,90839,B,2015-02-24,37380.49630981429
16,68,True,40335,B,2012-06-09,27683.359744005993
2,13,True,103717,B,2017-07-25,19027.942702181423
1,97,False,151981,B,2016-08-24,12417.006096613935
20,19,True,55349,A,2012-08-16,31126.551965588413
14,68,True,67246,A,2012-06-26,18392.449054762987
36,34,False,191880,C,2022-09-08,27895.528632297483
32,16,True,36689,B,2016-01-20,10309.178617299103
11,25,True,77493,A,2012-05-20,35020.30228426214
31,17,True,96352,B,2021-03-08,13105.179800190981
15,19,True,180186,B,2018-12-08,52962.62035635243
12,64,True,176335,A,2021-09-08,22566.06539684693
24,96,True,171200,C,2022-12-27,28236.058974538813
4,8,True,177393,B,2016-12-12,51885.638165943856
4,11,True,139123,C,2010-11-13,18685.613702952964
5,94,False,86244,B,2018-02-26,22137.040047755498
22,21,True,69306,B,2010-08-03,18343.220642386645
31,18,True,34629,B,2010-08-05,9660.825164924245
32,50,False,186984,A,2016-04-10,14720.327840781138
20,48,False,26465,C,2010-02-25,23447.231741954492
9,94,False,19439,B,2023-07-23,12808.677268150348
43,82,True,41970,C,2019-11-18,12976.399202090244
19,62,False,123919,B,2011-12-15,31032.190229538603
24,36,True,139515,C,2014-09-25,30022.16238803419
18,63,False,163884,B,2023-02-25,9945.510855178549
15,45,False,28657,C,2021-05-10,18117.156886604236
38,19,True,122878,B,2011-05-11,38574.35805978085
17,55,True,12815,A,2014-08-16,30977.18060836743
6,44,False,114100,B,2017-11-24,26599.497024884018
4,76,True,53328,C,2020-03-29,29728.506301950725
13,15,True,28527,A,2010-08-28,25746.567887427776
6,4,True,91770,B,2013-12-11,34267.567504948594
1,41,False,139322,A,2019-10-21,24869.960701757173
10,42,True,112124,B,2014-04-16,25760.851827217182
42,41,False,76465,C,2020-05-23,16216.870145602323
12,65,True,197201,B,2019-11-07,41205.94466356823
45,9,False,165104,C,2012-10-16,20308.581929395878
42,67,True,63969,B,2014-10-12,28487.84180987424
12,93,False,187208,C,2013-06-29,17232.897543206152
43,42,True,32836,A,2014-12-14,35903.23756084682
27,35,True,129250,B,2015-12-09,15934.349416196008
33,96,True,38351,B,2018-03-10,28869.074372640844
25,39,True,65719,C,2013-07-24,37167.59975450351
38,7,True,153393,B,2019-08-25,22414.844875160583
16,87,False,61856,C,2016-10-11,4220.852833068597
40,19,False,92543,A,2022-04-09,4592.887038605068
5,34,False,27202,A,2022-11-27,22051.94793756718
8,44,False,112698,C,2013-11-04,21883.53772858394
34,62,True,46340,B,2022-01-30,31559.07460360734
42,47,True,71627,B,2016-02-23,33130.775252970765
17,47,True,178852,A,2012-11-13,58555.510746719905
32,35,False,85526,C,2017-11-15,29207.159697128463
20,52,True,116062,C,2021-09-22,14952.186662599963
6,17,True,107648,A,2015-10-29,42981.14865941919
22,13,True,67415,B,2017-05-09,33453.8252527338
17,88,False,137162,C,2021-07-28,33320.71208532939
17,92,False,46029,A,2017-11-25,32547.42760594882
29,7,True,84740,C,2017-02-04,28389.323560266806
39,93,True,141440,B,2023-02-07,10343.388501522613
31,7,False,183307,B,2013-11-08,14250.809461498196
26,15,True,196098,A,2014-01-09,37889.168989655445
39,54,False,165726,C,2010-02-11,22347.254924216733
20,16,False,107413,A,2018-12-06,23890.510009058795
21,54,False,19621,C,2022-08-09,19645.548041226604
32,52,True,138593,C,2017-06-01,36128.40377588775
11,10,True,76476,A,2015-04-14,43483.69146711833
20,53,False,25660,A,2016-10-25,13233.738688658692
24,17,False,100141,B,2012-01-15,12085.461487419341
9,7,False,135740,A,2015-10-09,30108.258517961207
1,48,True,32652,C,2013-03-09,22684.43017824346
40,25,True,65703,C,2012-07-12,10087.911059534517
30,43,False,65663,A,2012-08-10,7030.805736620208
31,15,False,114634,A,2019-12-29,40180.36070452188
1,55,False,97903,C,2011-09-11,11384.382488905687
36,96,True,138191,B,2021-10-20,39523.89373122668
6,49,True,14752,B,2013-02-01,9964.271404218121
12,31,False,128840,B,2015-02-20,13926.29094233209
20,43,True,24020,A,2018-08-09,16611.587573714758
32,24,False,67938,C,2015-07-02,14896.160430687356
10,92,True,182477,A,2011-06-16,30636.538288584357
38,98,True,147705,B,2014-10-30,12095.842780505955
8,78,False,164713,C,2020-03-02,30550.680987458996
18,39,False,173133,A,2019-11-30,23311.50213424756
1,67,False,95990,A,2012-10-19,35048.98633560173
7,50,True,77076,C,2018-08-02,24948.88336165307
21,78,True,129995,B,2023-09-17,13556.348355559916
21,30,False,141382,C,2020-02-27,22624.674195286203
4,95,False,34974,C,2017-08-29,27753.876732413053
9,20,True,84161,B,2011-06-03,23916.96470332491
14,20,False,46381,B,2016-11-29,13959.652886501837
42,60,False,17345,C,2019-03-14,9148.760817875567
8,2,False,51107,A,2022-12-26,15650.47296389073
3,59,False,17367,B,2010-05-06,28470.839848003197
40,27,False,180925,C,2018-12-11,32560.59613980105
25,54,False,175707,B,2015-08-02,10200.695135628523
28,35,True,30285,A,2012-09-15,39237.46275585272
7,2,True,132785,B,2017-06-12,27417.024322425645
28,69,False,187880,B,2012-03-19,24565.82422658161
8,11,True,156452,B,2018-03-16,41656.31491243156
13,63,False,184600,A,2017-11-30,47023.152495169954
10,15,True,166054,A,2015-03-05,34985.86969317977
33,43,True,171966,A,2018-10-14,18897.392211262737
18,80,False,156031,C,2011-11-19,20220.309692208684
12,63,True,62126,A,2013-09-03,42074.71236962473
36,36,True,75582,B,2022-04-23,17995.45504876679
7,73,True,12480,A,2020-12-16,58621.98046346343
17,35,True,15509,C,2016-01-24,16867.468280704266
11,26,False,187913,B,2023-10-17,22486.52458633197
32,98,True,125923,B,2023-02-08,35310.44691036552
28,91,False,49550,B,2010-08-15,11617.543626172945
39,45,True,163325,B,2022-11-15,35171.05428609538
8,38,True,76518,C,2014-12-31,35563.73221712119
29,52,False,171813,A,2012-07-16,33292.13447217557
31,20,False,37762,C,2022-03-17,29252.192301174455
44,64,True,179763,A,2023-08-01,34809.00894911256
8,52,True,199300,C,2019-11-15,28030.129268807977
6,65,True,169930,B,2022-06-09,32613.558852045127
3,61,True,148122,B,2020-05-12,21218.797799165422
2,56,False,13832,B,2022-03-24,27011.86224384197
12,5,False,175088,C,2016-03-09,19457.04405477871
14,19,False,99793,C,2017-12-20,25531.348935529604
43,25,True,129942,C,2020-04-05,17827.938719927944
28,41,False,36318,A,2022-07-24,13353.24766884085
31,85,True,153348,A,2020-09-27,20665.67339879373
2,96,False,61870,B,2020-03-11,29250.344515312336
32,13,True,30382,B,2019-01-18,4469.608136549508
43,56,True,73307,A,2013-06-17,23054.139386273288
27,94,False,27927,A,2013-06-05,28380.756677001842
40,36,False,190410,C,2015-06-01,14196.413252194878
24,88,True,151997,B,2015-03-17,36824.661062189705
20,57,False,184847,B,2018-08-26,20588.235384091713
29,79,True,44281,A,2020-12-30,44720.92863093815
25,69,True,36533,B,2010-12-18,16930.09660434312
45,26,True,104408,B,2010-11-18,16630.152311548787
15,24,True,67213,B,2014-01-31,31091.067372006386
23,15,False,71269,B,2013-05-04,26354.11762339887
24,96,False,76036,C,2022-12-06,27839.723793666213
20,27,True,26473,A,2011-04-19,36577.89827731647
31,96,True,169223,B,2020-08-13,26403.28060664989
32,52,False,192029,A,2023-12-30,54829.25687735307
9,63,True,46944,B,2017-01-24,26892.28491793779
20,30,False,190969,C,2010-04-13,31030.93596873507
6,1,True,142572,A,2021-08-22,27036.088456439455
11,93,False,138460,C,2021-01-04,12515.84885594119
17,16,False,162384,B,2023-07-08,25930.580036759435
2,37,True,185934,A,2013-04-17,40005.30575852464
22,78,False,114771,B,2011-01-10,11663.322137113866
39,61,False,37190,B,2022-12-20,9718.333014358093
5,27,True,81132,B,2011-02-28,24564.946689876157
22,27,True,33355,C,2010-01-05,27418.395417949363
35,77,False,97109,B,2018-09-07,21358.414122686478
35,7,True,49340,C,2018-06-06,17707.056006971237
17,78,False,195550,A,2022-01-19,15729.35261419624
23,25,True,191683,B,2018-07-17,12935.534377784408
6,60,False,119054,B,2018-04-24,25596.38960453659
44,42,False,186291,C,2013-07-08,11988.911111048357
39,60,False,159545,B,2023-09-18,19468.930152958586
22,29,False,87249,C,2017-11-02,34756.79387294222
22,58,True,173374,A,2023-01-06,21894.31087952938
40,89,True,112679,B,2018-07-15,20006.843388189205
32,63,False,80120,C,2021-05-21,20508.517511324066
38,40,True,86602,B,2016-09-20,21883.895817389017
23,48,False,36685,C,2012-04-05,11666.847865180216
9,81,False,92906,B,2015-06-05,3714.435996676272
11,51,False,29702,C,2016-08-07,21338.10045321976
36,31,False,14697,B,2016-07-07,28397.936699395468
23,70,True,128358,C,2020-01-11,28548.804595371064
35,71,False,142519,A,2014-12-03,31114.529584675347
33,95,True,72991,C,2016-09-30,12742.915287460164
36,46,False,169365,B,2017-10-19,20235.551280724594
7,58,True,136068,A,2012-11-21,54164.09532042927
14,76,True,18422,A,2012-07-29,37385.77120491197
10,44,False,183732,B,2022-03-30,23436.010778965563
25,23,False,189915,C,2015-07-29,20667.11619404476
25,11,True,74349,B,2019-09-06,33555.4832995551
34,24,True,185791,A,2019-05-20,42243.65205950937
28,69,False,53701,A,2016-07-07,11814.602735374006
35,52,False,174906,B,2014-02-23,11273.046234059697
3,84,False,69791,C,2021-12-04,12367.327999931274
41,51,False,30108,A,2023-01-28,32046.89515867688
42,90,False,49140,C,2016-09-29,26036.1138209208
